tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
3120,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1620.9222321054922,15.999999999999318,4.0,1.0,3.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_3858f46f', 'player_6683992a']","['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],
3148,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1643.549649103461,22.62741699796879,4.0,0.0,3.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_3858f46f,['player_3858f46f'],"['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
3201,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1666.1770661014298,22.62741699796879,5.0,1.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_3858f46f', 'player_6683992a']","['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],
3276,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1704.6602891872012,38.48322308577144,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
3344,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1569.3350416676844,0.0,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_3858f46f']",,,False
3376,plate,put down,Counter_34,Counter,34,put down plate on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1765.6625507749825,61.00226158778105,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
3437,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1623.8120512512412,54.477009583556764,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_3858f46f'],"['player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
3437,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1813.662550774981,47.99999999999864,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
3465,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1829.6625507749811,16.000000000000227,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
3525,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1655.8120512512398,31.999999999998636,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_6683992a'],,,True
3554,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1678.4394682492086,22.62741699796879,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_3858f46f']",,,
3617,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1951.5169682950711,121.85441752009,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
3677,plate,put down,Counter_33,Counter,33,put down plate on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1996.771802291009,45.254833995937815,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
3694,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1678.4394682492086,0.0,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_3858f46f']",,,False
3741,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1716.9226913349812,38.48322308577258,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_3858f46f'],"['player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
3786,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1748.9226913349798,31.999999999998636,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_6683992a'],,,True
3814,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2051.255025376779,54.48322308577008,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
3862,plate,put down,Counter_32,Counter,32,put down plate on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2089.738248462553,38.48322308577417,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
3869,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1819.424359030576,70.5016676955961,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_3858f46f']",,,
3895,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2105.738248462555,16.00000000000182,5.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
3895,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1835.424359030576,16.000000000000227,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']","['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']","['player_3858f46f', 'player_3858f46f']",False
3914,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1851.4243590305764,16.000000000000227,5.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_3858f46f'],"['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
3930,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2121.738248462557,16.00000000000182,6.0,1.0,5.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_3858f46f', 'player_6683992a']","['player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],
4069,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2230.7046946341115,108.96644617155472,6.0,0.0,5.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
4127,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2269.187917719887,38.483223085775535,6.0,0.0,5.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
4178,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1912.5349991143175,61.11064008374137,6.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_6683992a'],,,True
4184,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2301.1879177198907,32.00000000000364,6.0,0.0,5.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
4225,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1944.534999114317,31.99999999999932,6.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_3858f46f']",,,
4260,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2333.187917719894,32.00000000000318,6.0,0.0,5.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
4309,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,2349.187917719896,16.000000000002274,6.0,0.0,5.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
