episode,collisions_detected,collisions_rerouted,collisions_failed,pure_reward_ai_rl_1,modified_reward_ai_rl_1,deliver_ai_rl_1,salad_ai_rl_1,cut_ai_rl_1,plate_ai_rl_1,raw_food_ai_rl_1,counter_ai_rl_1,actions_asked_ai_rl_1,actions_blocked_ai_rl_1,inaccessible_actions_ai_rl_1,do_nothing_ai_rl_1,useless_floor_ai_rl_1,useless_wall_ai_rl_1,useless_counter_ai_rl_1,useful_counter_ai_rl_1,salad_assembly_ai_rl_1,destructive_food_dispenser_ai_rl_1,useful_food_dispenser_ai_rl_1,useless_cutting_board_ai_rl_1,useful_cutting_board_ai_rl_1,destructive_plate_dispenser_ai_rl_1,useful_plate_dispenser_ai_rl_1,useless_delivery_ai_rl_1,useful_delivery_ai_rl_1,inaccessible_tile_ai_rl_1,blocked_ai_rl_1,pure_reward_ai_rl_2,modified_reward_ai_rl_2,deliver_ai_rl_2,salad_ai_rl_2,cut_ai_rl_2,plate_ai_rl_2,raw_food_ai_rl_2,counter_ai_rl_2,actions_asked_ai_rl_2,actions_blocked_ai_rl_2,inaccessible_actions_ai_rl_2,do_nothing_ai_rl_2,useless_floor_ai_rl_2,useless_wall_ai_rl_2,useless_counter_ai_rl_2,useful_counter_ai_rl_2,salad_assembly_ai_rl_2,destructive_food_dispenser_ai_rl_2,useful_food_dispenser_ai_rl_2,useless_cutting_board_ai_rl_2,useful_cutting_board_ai_rl_2,destructive_plate_dispenser_ai_rl_2,useful_plate_dispenser_ai_rl_2,useless_delivery_ai_rl_2,useful_delivery_ai_rl_2,inaccessible_tile_ai_rl_2,blocked_ai_rl_2
223,5,2,3,59.0,-189.04686811284117,1,1,1,8,2,23,48,4,3,0,0,0,0,24,2,0,2,1,1,1,8,1,1,3,4,81.0,-211.47378031960307,3,4,4,2,3,35,67,1,8,1,0,0,1,35,4,1,3,1,4,0,2,2,4,8,1
223,6,2,4,56.0,-57.986873709808734,0,2,2,6,2,62,80,1,1,2,0,0,0,63,2,1,1,0,2,0,6,1,0,1,1,60.0,-63.738714726400886,3,2,3,5,3,34,63,0,3,2,0,0,0,37,3,0,3,0,3,0,6,3,3,3,0
223,6,3,3,74.0,-322.17149950961857,0,3,4,0,3,38,57,0,2,2,0,0,1,37,3,0,3,2,4,0,1,2,0,2,0,56.0,-320.4158344656283,4,1,0,10,1,34,58,0,1,3,0,0,0,37,1,0,1,0,0,1,9,1,4,1,0
223,4,3,1,88.0,-171.90267657253136,3,4,3,2,4,28,51,1,2,3,0,0,0,29,3,0,4,0,3,0,3,0,3,2,1,71.0,-195.55379129705238,2,1,2,7,1,59,79,0,3,1,0,0,0,61,1,0,1,1,2,0,7,0,2,3,0
223,13,6,7,55.0,-131.32832488196553,0,2,2,3,4,36,60,0,2,3,0,0,1,37,2,0,6,1,6,0,2,0,0,2,0,45.0,-145.97915609347476,3,1,1,6,0,71,98,3,1,4,0,0,0,77,1,0,0,1,1,0,6,1,3,1,3
223,3,2,1,43.0,-352.2709804132537,1,2,1,5,4,68,86,0,0,2,0,0,0,69,1,2,4,0,1,2,3,1,1,0,0,40.0,-310.66291214821274,1,1,2,6,1,92,106,0,1,1,0,0,0,92,1,0,2,0,2,0,6,0,1,1,0
223,3,0,3,83.0,-106.00106923023495,1,4,4,2,5,46,69,0,0,1,0,0,1,47,4,0,7,1,4,0,2,1,1,0,0,49.0,-172.65109814319683,3,0,0,9,0,55,76,1,3,0,0,0,0,57,0,0,0,1,0,0,9,2,3,3,1
223,8,5,3,34.0,-438.9145279022868,1,1,1,5,0,94,107,0,0,0,0,0,2,94,1,0,1,1,1,0,6,0,1,0,0,36.0,-465.77777372047825,1,1,1,5,2,103,120,0,4,1,0,0,0,104,1,0,2,0,1,0,5,1,1,4,0
224,5,2,3,55.0,-434.10242278258613,1,2,2,3,4,26,54,1,5,2,0,0,3,26,2,0,4,1,5,0,3,1,1,5,1,45.0,-492.528610006931,2,1,1,6,0,41,72,2,8,2,0,0,4,41,1,0,0,4,1,0,7,0,2,8,2
224,7,4,3,53.0,-156.90067126699455,2,2,2,2,3,95,113,3,0,0,0,0,1,96,2,0,3,1,2,0,2,1,2,0,3,47.0,-186.47082281260444,1,1,1,8,0,69,90,0,5,0,0,0,0,70,1,0,2,0,1,0,9,1,1,5,0
224,2,1,1,64.0,-97.07310510955676,2,0,1,8,2,35,61,4,2,1,0,0,2,36,0,1,2,0,1,0,8,2,2,2,4,97.0,-155.07307923706657,3,5,4,2,4,23,63,2,11,2,0,0,2,24,4,0,4,2,4,1,2,2,3,11,2
224,8,4,4,63.0,-163.69689876913105,0,3,3,3,3,23,45,1,1,0,0,0,3,24,2,1,4,0,4,1,3,1,0,1,1,47.0,-227.35357484909537,3,1,1,6,2,44,78,2,7,5,0,0,4,45,1,0,2,0,1,0,7,1,3,7,2
224,15,8,7,86.0,-84.95307050349297,2,3,3,5,4,33,57,0,2,1,0,0,0,34,3,1,4,0,5,0,5,0,2,2,0,76.0,-153.95306685616077,3,2,2,7,1,44,74,1,9,0,0,0,0,47,2,0,2,0,2,0,8,0,3,9,1
224,19,3,16,26.0,-477.2747739981642,0,1,1,5,2,108,134,0,1,0,0,0,1,122,1,0,2,0,1,0,5,1,0,1,0,13.0,-549.2747739980254,1,0,0,3,0,134,167,0,5,4,0,0,1,148,0,0,0,2,1,0,3,2,1,5,0
224,4,4,0,64.0,-166.79081127112323,2,2,2,5,1,41,63,1,3,2,0,0,1,42,2,0,1,2,2,0,5,0,2,3,1,67.0,-162.1357750196247,2,2,2,6,3,54,78,1,4,2,0,0,0,55,2,0,3,0,2,0,6,1,2,4,1
224,7,5,2,75.0,-224.95769507576068,2,2,2,6,1,51,72,1,1,0,0,0,1,51,2,0,2,3,3,0,6,0,2,1,1,86.0,-258.78764778783557,3,3,3,5,4,33,63,1,7,1,0,0,1,34,3,0,4,0,4,0,5,0,3,7,1
225,4,2,2,107.0,-56.31910948000731,1,4,6,0,3,27,50,0,1,2,0,0,1,28,4,0,5,2,6,0,0,0,1,1,0,85.0,-80.96523390318117,5,2,0,11,4,24,54,1,2,1,0,0,0,26,2,0,4,0,0,0,12,1,5,2,1
225,10,6,4,67.0,-195.10801714495946,1,2,2,6,3,46,67,0,0,1,0,0,0,49,2,0,4,1,2,0,7,0,1,0,0,64.0,-198.7673929201421,3,2,2,4,2,64,83,0,1,0,0,0,0,66,2,0,4,0,3,0,4,0,3,1,0
225,10,6,4,75.0,-350.11070016460434,1,3,3,5,3,31,53,0,2,1,0,0,2,32,3,0,3,0,4,0,5,0,1,2,0,56.0,-368.11046530065084,3,1,1,5,2,48,67,0,2,0,0,0,1,50,1,0,2,1,1,0,6,0,3,2,0
225,7,3,4,76.0,-341.17327467809633,0,3,4,4,1,34,58,2,2,0,0,0,2,35,4,0,3,0,4,2,4,0,0,2,2,55.0,-332.9022228696948,4,1,0,6,4,32,53,1,2,0,0,0,0,33,1,0,4,1,1,0,5,1,4,2,1
225,5,3,2,26.0,-484.27477367093553,1,0,0,5,1,115,130,2,1,2,0,0,0,116,0,0,1,1,1,0,5,0,1,1,2,44.0,-474.27477342763177,1,2,2,5,1,67,86,0,2,0,0,0,1,69,2,0,2,1,2,0,5,1,1,2,0
225,3,3,0,48.0,-369.6043377990153,2,1,1,7,2,95,116,2,3,3,0,0,0,95,1,0,2,0,1,0,7,0,2,3,2,52.0,-340.87753098515026,1,2,2,3,1,84,98,0,0,1,0,0,1,84,2,0,1,1,2,0,3,2,1,0,0
225,9,4,5,38.0,-532.4575182870713,1,0,0,5,3,84,109,1,9,0,0,0,1,86,0,0,5,1,0,0,5,0,1,9,1,62.0,-480.7858011287299,2,3,3,5,0,56,80,0,6,0,0,0,0,58,3,0,0,0,3,1,5,2,2,6,0
225,7,3,4,66.0,-30.513538945932282,2,2,2,4,4,63,83,0,0,2,0,0,2,64,2,0,4,1,2,0,4,0,2,0,0,75.0,-35.496109087395425,2,3,3,7,1,32,56,0,2,1,0,0,0,34,3,0,1,0,3,0,7,2,3,2,0
226,7,3,4,48.0,-475.3619661601881,1,1,1,6,3,52,81,2,8,3,0,0,0,53,1,0,3,0,2,0,7,1,1,8,2,52.0,-391.7160873890789,2,2,2,4,0,81,98,0,1,1,0,0,1,82,2,0,1,1,2,0,5,0,2,1,0
226,2,2,0,96.0,-103.95809574126403,1,4,5,3,3,35,56,1,1,1,0,0,1,35,4,0,3,0,5,0,4,0,1,1,1,66.0,-138.04471154000993,4,1,0,8,3,29,49,1,1,1,0,0,0,29,1,1,2,0,1,0,8,0,4,1,1
226,8,2,6,90.0,-145.3749345520154,0,3,4,6,3,26,62,9,3,0,0,0,2,27,3,0,3,2,7,0,6,0,0,3,9,80.0,-217.37493455162883,5,3,2,4,3,27,70,2,12,2,0,0,4,31,3,0,3,0,2,0,4,1,6,12,2
226,5,3,2,87.0,-233.4719816117215,1,3,4,2,4,35,59,2,2,0,0,0,2,35,4,0,4,0,5,0,2,2,1,2,2,75.0,-210.4715567281255,4,2,1,9,2,44,66,0,1,0,0,0,0,46,2,0,2,0,1,0,9,1,4,1,0
226,3,2,1,18.0,-541.2748830226676,0,0,0,7,1,146,162,0,5,1,0,0,0,146,0,0,1,1,0,1,6,1,0,5,0,32.0,-498.27486479443803,1,2,2,3,1,114,134,0,3,2,0,0,1,116,2,0,2,2,2,0,3,0,1,3,0
226,10,2,8,30.0,-482.2745057442419,1,0,0,8,2,98,124,0,2,4,0,0,0,106,0,0,2,0,0,0,8,1,1,2,0,40.0,-489.2742434220378,1,2,2,1,1,143,165,1,2,1,0,0,1,150,2,0,1,2,2,0,1,1,1,2,1
226,2,2,0,27.0,-330.88829380023355,1,0,0,7,0,150,161,2,1,0,0,0,0,150,0,0,0,0,0,0,7,0,1,1,2,43.0,-318.82188501185084,1,2,2,3,2,161,175,1,2,2,0,0,0,161,2,0,2,0,2,0,2,0,1,2,1
226,7,4,3,42.0,-401.70639503410035,1,2,2,4,0,124,137,1,0,0,0,0,0,125,2,0,1,1,2,0,3,1,1,0,1,28.0,-418.0083624885974,1,0,0,6,2,121,135,1,1,0,0,0,1,123,0,0,2,0,0,0,6,0,1,1,1
227,9,6,3,67.0,-176.02978427116102,1,2,2,6,3,26,46,0,1,3,0,0,0,26,2,0,3,1,2,0,6,1,1,1,0,63.0,-251.71728257470244,3,2,2,4,1,38,69,2,5,3,0,0,5,39,2,0,1,2,2,0,5,0,3,5,2
227,5,3,2,83.0,-330.6483672778415,0,3,3,5,1,38,65,11,0,0,0,0,1,39,3,0,3,0,3,0,5,0,0,0,11,76.0,-348.3225953123525,5,2,2,4,4,36,65,1,6,2,0,0,0,36,3,0,4,1,2,0,5,0,5,6,1
227,9,5,4,77.0,-75.62310235368638,2,2,2,6,3,41,67,1,3,1,0,0,2,42,2,0,4,0,4,0,6,0,2,3,1,84.0,-39.62309498848016,3,3,3,4,3,46,69,2,0,2,0,0,0,47,3,0,3,0,3,0,5,1,3,0,2
227,5,3,2,56.0,-256.00142614162434,0,1,1,6,1,39,68,4,8,2,0,0,1,39,1,0,3,2,1,0,6,1,0,8,4,73.0,-129.74653608523505,4,3,3,3,3,13,35,0,0,1,0,0,2,15,3,0,3,0,3,0,3,1,4,0,0
227,5,2,3,37.0,-488.2749051918019,1,1,1,6,2,51,72,1,2,2,0,0,2,52,1,0,2,1,2,0,6,0,1,2,1,33.0,-555.2748690833597,1,1,1,4,0,78,101,2,6,0,0,0,1,79,1,0,0,5,1,0,4,1,1,6,2
227,3,1,2,65.0,-443.25491062591965,0,4,2,3,4,38,69,1,3,4,0,0,1,40,3,0,4,2,3,1,3,4,0,3,1,43.0,-609.2549044335706,3,0,2,3,2,43,89,9,14,3,0,0,4,44,0,0,2,5,2,0,3,0,3,14,9
227,3,2,1,72.0,-252.33505313530827,1,2,3,5,5,45,71,1,3,0,0,0,3,46,2,0,5,0,3,1,5,1,1,3,1,79.0,-226.9850568623903,3,4,3,5,2,33,62,1,3,3,0,0,1,34,4,0,2,1,3,0,5,1,4,3,1
227,4,2,2,37.0,-427.2474497972006,0,1,1,7,1,126,140,0,3,1,0,0,0,126,1,0,2,0,1,0,6,0,0,3,0,32.0,-408.73216040901144,2,1,1,2,1,134,145,1,0,0,0,0,0,134,1,0,3,1,1,0,2,0,2,0,1
228,4,4,0,84.0,-37.958999228115275,3,1,2,6,5,41,62,0,3,1,0,0,0,40,2,0,4,0,2,0,7,0,3,3,0,108.0,-28.906935469669236,3,5,4,5,2,42,67,0,2,0,0,0,3,42,5,0,2,0,4,1,5,0,3,2,0
228,7,4,3,89.0,-46.976816851489204,0,3,4,5,3,53,76,1,0,2,0,0,1,54,3,0,3,1,4,0,6,1,0,0,1,73.0,-61.976801306481065,5,2,1,6,3,58,80,0,2,1,0,0,0,60,2,0,3,0,1,0,6,0,5,2,0
228,9,4,5,52.0,-67.85761885008554,0,2,2,3,1,51,65,0,1,0,0,0,2,51,2,0,3,0,2,0,4,0,0,1,0,48.0,-91.85757985311272,3,1,1,7,2,67,92,1,2,0,0,0,1,70,1,0,3,0,1,0,8,2,3,2,1
228,5,2,3,44.0,-186.88656394659523,1,0,0,10,4,60,80,2,0,1,0,0,1,61,0,0,4,0,0,1,9,0,1,0,2,68.0,-226.19091508363874,2,4,4,2,0,52,79,2,7,1,0,0,0,53,4,0,0,1,4,0,3,2,2,7,2
228,8,2,6,71.0,-237.78605952492137,1,3,3,3,1,52,75,1,1,4,0,0,2,52,3,0,3,2,3,0,3,0,1,1,1,60.0,-323.8823778315393,3,1,1,8,3,40,74,0,9,0,0,0,0,43,1,0,4,0,2,1,8,3,3,9,0
228,4,3,1,71.0,-53.70808171164066,2,3,3,3,1,67,80,0,0,0,0,0,0,67,3,0,2,0,3,0,3,0,2,0,0,61.0,-108.41352752185529,2,1,1,9,3,44,67,0,4,1,0,0,1,44,1,0,4,0,1,0,9,0,2,4,0
228,6,3,3,44.0,-719.8179681812761,0,2,3,1,1,25,87,24,10,5,0,0,0,26,3,0,2,11,3,0,2,1,0,10,24,29.0,-499.4465538107015,2,0,0,6,3,98,115,1,4,0,0,0,0,99,0,0,3,0,0,0,5,1,2,4,1
228,8,6,2,70.0,-400.3519269373913,1,2,3,6,2,61,83,0,2,1,0,0,2,60,3,0,3,0,4,0,6,1,1,2,0,60.0,-403.32303389645233,3,2,1,3,3,72,91,1,1,0,0,0,1,74,1,0,4,2,1,0,3,0,3,1,1
229,6,4,2,76.0,-48.91937414589101,1,3,3,3,6,27,46,0,1,0,0,0,0,28,3,1,5,0,3,0,4,0,1,1,0,60.0,-117.91937413280999,3,1,2,7,0,53,82,4,4,4,0,0,2,53,1,0,1,0,3,0,7,0,3,4,4
229,9,3,6,71.0,-46.077018537080875,4,1,1,9,3,54,79,0,2,1,0,0,0,56,1,0,4,1,2,0,8,0,4,2,0,90.0,-75.3166358601606,1,4,4,1,3,62,88,0,7,1,0,0,0,64,4,0,4,0,4,0,2,1,1,7,0
229,5,2,3,123.0,-38.506072002949224,1,5,5,4,4,31,59,1,2,2,0,0,1,32,5,0,6,0,5,0,4,0,1,2,1,99.0,-93.5060330011384,6,2,2,8,3,36,71,2,4,3,0,0,0,38,2,0,3,0,2,0,9,2,6,4,2
229,6,1,5,61.0,-386.769674455753,1,3,3,1,3,67,95,3,3,1,0,0,5,69,3,0,5,1,3,0,1,0,1,3,3,40.0,-360.1464124850501,2,0,0,9,1,45,65,1,2,0,0,0,0,48,0,0,1,1,1,0,9,0,2,2,1
229,7,6,1,72.0,-189.69141320642646,2,3,3,4,1,11,34,0,3,1,0,0,2,12,3,0,1,1,4,0,4,1,2,3,0,61.0,-356.22623839863354,2,1,1,7,5,29,79,7,10,6,0,0,1,31,1,2,3,2,1,0,7,6,2,10,7
229,4,1,3,80.0,-224.6248993881627,1,4,4,2,2,32,70,4,7,3,0,0,4,34,4,0,3,3,4,1,1,1,1,7,4,52.0,-127.2749075576225,3,0,0,8,4,61,80,0,2,0,0,0,0,62,0,0,4,0,0,0,9,0,3,2,0
229,2,1,1,14.0,-495.27496512532383,0,0,0,3,1,164,171,0,0,0,0,0,1,164,0,0,1,1,0,1,2,1,0,0,0,26.0,-520.2749591975247,1,1,1,6,1,140,160,1,5,3,0,0,0,140,1,0,1,0,1,0,6,1,1,5,1
229,6,3,3,19.0,-485.27496072032653,0,1,1,0,0,161,171,0,1,1,0,0,1,162,1,0,2,1,1,0,0,0,1,1,0,20.0,-494.2749515200329,1,0,0,9,1,113,132,2,1,1,0,0,2,115,0,0,1,0,0,0,9,0,1,1,2
230,6,4,2,74.0,-274.0537727756914,2,2,1,7,3,14,48,3,6,1,0,0,2,14,2,0,4,5,2,0,7,0,2,6,3,86.0,-174.08842553284418,3,3,4,2,3,48,70,1,0,0,0,0,1,50,3,0,3,1,4,0,2,2,3,0,1
230,5,5,0,89.0,-93.59871288851176,1,3,4,4,4,35,59,1,4,1,0,0,1,36,3,0,4,0,4,0,3,1,1,4,1,81.0,-80.26168550361012,4,3,2,4,4,33,55,0,3,1,0,0,0,34,2,0,4,0,2,0,4,1,4,3,0
230,6,2,4,33.0,-497.2608407674508,0,0,1,8,1,80,98,0,4,2,0,0,0,79,1,0,2,0,1,0,8,1,0,4,0,37.0,-502.2504112100323,2,2,1,2,1,84,104,1,4,1,0,0,0,86,1,0,2,2,1,0,3,0,3,4,1
230,3,2,1,27.0,-301.61584359242613,0,0,0,7,0,124,138,1,2,0,0,0,1,125,0,0,0,1,1,1,6,0,0,2,1,54.0,-272.0912693256015,2,3,3,4,3,101,122,1,4,0,0,0,0,101,3,0,3,0,3,0,4,1,2,4,1
230,5,2,3,22.0,-542.2731550348058,0,1,1,2,1,157,175,3,6,1,0,0,1,157,1,0,3,0,1,0,2,0,0,6,3,17.0,-484.2728971840231,1,0,0,7,0,137,151,1,1,3,0,0,0,138,0,0,0,0,0,0,7,0,1,1,1
230,7,5,2,54.0,-243.9294929420947,1,2,2,5,1,63,79,0,1,0,0,0,1,62,3,0,1,2,2,0,5,1,1,1,0,46.0,-317.82375533917934,2,1,1,5,2,79,103,0,7,1,0,0,1,79,2,0,2,0,1,1,5,2,2,7,0
230,6,5,1,64.0,-115.555969952223,1,2,2,3,3,71,90,1,2,2,0,0,1,71,2,0,4,0,2,0,3,1,1,2,1,68.0,-70.74103777799841,3,2,2,9,1,62,79,0,0,0,0,0,0,63,2,0,1,0,2,0,8,0,3,0,0
230,2,0,2,14.0,-483.9788987144398,0,0,0,4,0,216,228,0,4,1,0,0,1,216,0,0,0,0,0,0,4,2,0,4,0,25.0,-451.6347189950488,1,1,1,5,1,163,178,2,1,0,0,0,0,164,1,1,1,0,1,0,5,1,1,1,2
231,5,2,3,33.0,-526.2567045310826,1,1,1,3,1,91,109,1,5,1,0,0,0,91,1,1,2,1,1,0,3,0,2,5,1,37.0,-467.24316207781646,1,1,1,7,1,88,104,0,1,1,0,0,1,89,1,0,1,0,1,0,7,1,1,1,0
231,6,3,3,94.0,-125.62957264288971,1,4,4,6,2,26,54,0,6,1,0,0,0,27,4,0,3,0,4,0,7,1,1,6,0,68.0,-135.27957367435127,4,1,1,5,4,32,57,0,3,1,0,0,3,32,1,0,4,1,3,0,5,0,4,3,0
231,12,5,7,57.0,-247.14174060324308,0,2,2,6,3,38,65,0,6,0,0,0,1,40,2,0,4,1,4,0,6,1,0,6,0,53.0,-280.9570573489538,3,2,2,3,2,52,87,2,7,2,0,0,3,58,2,0,2,2,3,0,3,0,3,7,2
231,4,1,3,58.0,-110.44180884198789,2,1,1,8,1,67,93,0,4,5,0,0,1,68,2,0,2,0,1,0,8,0,2,4,0,74.0,-85.40637648749481,2,3,3,4,3,51,71,0,2,0,0,0,0,51,3,2,3,0,3,0,5,0,2,2,0
231,7,5,2,35.0,-411.14149844659113,1,1,1,5,1,84,101,2,1,1,0,0,0,86,1,0,1,0,1,0,5,2,1,1,2,35.0,-505.4690623278622,1,1,1,5,1,89,116,0,9,2,0,0,3,89,1,0,1,1,1,1,5,1,2,9,0
231,3,3,0,74.0,-219.86970918474015,0,3,3,5,2,55,78,0,4,5,0,0,0,55,3,0,2,0,3,0,5,1,0,4,0,58.0,-214.0494553590381,4,1,1,7,2,61,81,1,1,0,0,0,2,60,2,0,2,1,1,0,7,0,4,1,1
231,3,1,2,33.0,-254.2510698908862,1,1,1,3,1,176,187,1,3,0,0,0,1,175,1,0,0,0,1,0,3,0,2,3,1,37.0,-255.4801135587209,1,1,1,7,1,115,133,1,2,0,0,0,0,116,1,0,1,0,1,1,7,2,1,2,1
231,4,2,2,100.0,-70.95925641139621,0,5,5,2,3,26,51,0,6,1,0,0,0,26,5,0,4,1,5,0,2,1,0,6,0,61.0,-118.17248915599166,5,0,0,9,2,60,89,1,5,0,0,0,2,62,0,0,2,0,0,0,9,3,5,5,1
232,8,4,4,53.0,-288.3232059816329,1,2,2,4,1,33,57,1,2,6,0,0,1,35,2,0,1,0,2,0,5,1,1,2,1,48.0,-279.2562735362062,2,1,1,7,2,52,72,0,1,1,0,0,0,53,1,1,2,0,1,0,7,1,4,1,0
232,5,4,1,81.0,-136.38014143129033,0,3,2,7,1,47,70,2,2,2,0,0,0,48,3,0,2,1,2,0,7,1,0,2,2,81.0,-104.12287964012893,5,2,3,5,4,21,42,0,1,1,0,0,0,21,2,0,4,0,3,0,5,0,5,1,0
232,7,4,3,59.0,-145.6630942764623,1,3,3,0,2,62,85,2,2,1,0,0,2,63,3,0,3,3,3,0,1,1,1,2,2,41.0,-132.30941365306393,2,0,0,9,2,71,93,4,1,1,0,0,0,73,0,0,2,0,1,0,9,0,2,1,4
232,5,4,1,73.0,-166.20950250688986,1,2,5,1,2,59,79,1,2,1,0,0,1,61,2,1,2,1,5,0,1,0,1,2,1,70.0,-208.4964366767816,3,3,1,6,5,37,71,0,7,4,0,0,0,38,4,0,5,2,1,0,6,1,3,7,0
232,8,5,3,58.0,-211.73226144894986,0,2,2,7,3,42,59,1,1,0,0,0,0,43,2,0,3,0,2,0,7,0,0,1,1,52.0,-273.56932544073146,3,2,2,3,1,40,65,5,2,1,0,0,1,40,2,0,2,3,2,0,3,1,3,2,5
232,9,4,5,53.0,-334.6764486676304,1,2,2,4,1,71,106,1,9,1,0,0,5,71,2,0,3,5,2,0,4,1,2,9,1,48.0,-221.97357764801254,2,1,1,7,2,50,73,0,2,1,0,0,1,54,1,0,2,1,1,0,7,1,2,2,0
232,2,1,1,74.0,-259.19739194784154,1,3,3,4,3,39,76,6,12,3,0,0,0,39,3,0,4,1,3,0,4,0,1,12,6,57.0,-131.27987381094897,3,1,1,6,2,44,61,1,1,0,0,0,0,45,1,0,2,0,2,0,6,0,3,1,1
232,5,3,2,40.0,-477.9032760356895,1,2,2,2,0,94,107,0,2,0,0,0,1,94,2,0,1,1,2,0,2,1,1,2,0,30.0,-502.70840049605584,1,0,0,8,2,70,90,1,2,0,0,0,1,71,0,0,2,4,0,0,8,0,1,2,1
233,3,1,2,85.0,-78.24821545101751,2,3,3,4,4,25,49,0,3,2,0,0,1,25,3,0,4,1,3,0,5,0,2,3,0,85.0,-94.6733295498085,3,3,3,6,2,32,59,2,4,0,0,0,1,33,3,0,2,0,3,0,6,1,4,4,2
233,6,4,2,62.0,-225.64038192529088,1,3,3,3,2,53,75,0,4,1,0,0,0,54,3,0,2,3,3,0,3,1,1,4,0,48.0,-247.20990250027893,2,1,1,7,2,53,77,0,6,0,0,0,2,55,1,0,2,0,1,0,7,0,3,6,0
233,7,4,3,73.0,-43.919371381339886,4,1,1,9,5,40,67,2,1,2,0,0,2,40,1,0,5,0,2,0,8,0,4,1,2,98.0,13.093252490713809,1,5,5,1,2,53,70,0,0,0,0,0,0,53,5,0,2,0,6,0,1,0,3,0,0
233,9,6,3,59.0,-231.3505183577348,1,1,1,7,3,49,70,0,2,3,0,0,2,49,1,0,4,0,1,0,7,0,1,2,0,71.0,-302.9546841470101,3,3,3,3,1,53,84,1,9,2,0,0,2,54,3,1,2,0,3,0,4,0,3,9,1
233,5,2,3,62.0,-261.9191176682819,0,3,3,5,0,41,60,1,1,1,0,0,0,42,3,0,1,1,3,0,5,1,1,1,1,48.0,-394.17230028258297,3,1,1,5,4,52,87,3,12,1,0,0,0,54,1,0,5,2,1,0,5,0,3,12,3
233,10,7,3,48.0,-449.94466249012817,1,1,1,8,1,54,77,1,0,1,0,0,4,56,1,0,1,0,1,0,9,2,1,0,1,52.0,-412.2444121201998,2,2,2,2,2,67,81,0,0,0,0,0,0,68,2,0,2,0,2,0,3,1,3,0,0
233,4,3,1,14.0,-589.27497310451,0,0,0,3,1,135,157,3,6,0,0,0,3,135,0,0,1,5,0,0,3,1,0,6,3,25.0,-479.2749731045074,1,1,1,6,0,93,106,0,1,1,0,0,0,93,1,0,0,0,1,0,6,2,1,1,0
233,6,0,6,41.0,-467.32496312837736,2,0,0,10,1,69,95,1,3,3,0,0,1,73,0,0,1,0,0,0,10,1,2,3,1,59.0,-427.97497263443944,1,3,3,0,2,78,97,0,1,3,0,0,3,78,3,0,2,0,3,0,2,0,2,1,0
234,6,3,3,38.0,-551.3750119892355,0,1,1,6,3,74,100,1,5,3,0,0,3,75,1,0,3,1,1,2,4,1,0,5,1,44.0,-445.77878947930697,2,2,2,5,1,71,87,1,0,1,0,0,0,71,2,0,1,1,2,0,6,0,2,0,1
234,11,7,4,49.0,-282.5097002024952,1,1,2,4,2,42,59,0,0,1,0,0,1,42,1,0,3,2,2,0,6,0,1,0,0,61.0,-303.92332898592724,2,3,2,6,2,61,85,1,3,1,0,0,0,63,3,1,1,0,2,0,6,1,3,3,1
234,6,3,3,55.0,-269.4570054111284,0,2,3,2,1,59,81,3,2,3,0,0,1,58,3,0,3,3,3,0,2,0,0,2,3,50.0,-229.83553910339032,3,1,1,8,3,61,83,0,1,1,0,0,0,63,1,0,4,0,1,0,8,1,3,1,0
234,2,1,1,18.0,-506.271772059496,0,0,0,8,0,150,168,0,3,6,0,0,1,150,0,0,0,0,0,0,8,0,0,3,0,21.0,-479.2717720580537,1,1,1,1,1,171,182,1,0,2,0,0,1,171,1,0,2,1,1,0,1,0,1,0,1
234,6,3,3,87.0,-93.66317536226637,1,3,4,3,3,33,57,1,1,1,0,0,1,35,4,0,3,1,5,0,4,0,1,1,1,79.0,-98.3778402137448,4,2,2,8,3,38,62,1,2,0,0,0,0,40,2,0,4,0,2,0,7,0,4,2,1
234,3,3,0,25.0,-464.44133110738153,0,0,0,5,0,118,131,2,3,1,0,0,1,118,0,0,0,0,0,0,5,1,0,3,2,45.0,-400.01347114612855,2,2,2,5,2,114,129,0,0,0,0,0,0,114,2,0,2,0,2,0,5,2,2,0,0
234,7,3,4,43.0,-314.6146819847171,0,2,2,4,1,88,113,3,2,7,0,0,0,89,2,0,1,2,2,1,3,1,0,2,3,38.0,-251.95413763658823,2,1,1,7,2,99,115,1,0,1,0,0,0,99,1,0,2,0,2,0,7,0,2,0,1
234,5,2,3,47.0,-313.78829391092756,1,1,1,7,1,88,108,1,1,4,0,0,1,88,1,0,2,0,1,0,7,1,1,1,1,53.0,-326.7286926201149,2,2,2,3,2,73,92,1,3,1,0,0,0,74,2,1,2,0,2,0,3,1,2,3,1
235,7,5,2,67.0,-133.81863788135146,0,1,3,6,4,34,52,0,0,1,0,0,0,34,2,0,4,0,3,1,6,1,0,0,0,83.0,-112.93507331781774,4,5,3,4,2,34,56,0,1,0,0,0,0,35,4,0,2,1,3,0,4,0,6,1,0
235,3,2,1,82.0,-149.81245823608666,1,4,4,4,2,43,67,2,1,1,0,0,2,43,4,1,2,0,4,0,4,1,2,1,2,59.0,-140.46109448839417,3,1,1,6,4,33,55,1,0,1,0,0,0,36,1,0,4,1,1,0,6,1,3,0,1
