episode,collisions_detected,collisions_rerouted,collisions_failed,pure_reward_ai_rl_2,modified_reward_ai_rl_2,deliver_ai_rl_2,salad_ai_rl_2,cut_ai_rl_2,plate_ai_rl_2,raw_food_ai_rl_2,counter_ai_rl_2,actions_asked_ai_rl_2,actions_blocked_ai_rl_2,inaccessible_actions_ai_rl_2,do_nothing_ai_rl_2,useless_floor_ai_rl_2,useless_wall_ai_rl_2,useless_counter_ai_rl_2,useful_counter_ai_rl_2,salad_assembly_ai_rl_2,destructive_food_dispenser_ai_rl_2,useful_food_dispenser_ai_rl_2,useless_cutting_board_ai_rl_2,useful_cutting_board_ai_rl_2,destructive_plate_dispenser_ai_rl_2,useful_plate_dispenser_ai_rl_2,useless_delivery_ai_rl_2,useful_delivery_ai_rl_2,inaccessible_tile_ai_rl_2,blocked_ai_rl_2
133,0,0,0,109.0,89.0,4,4,9,4,9,19,51,0,2,0,0,0,0,20,4,0,9,0,9,0,3,0,4,2,0
133,0,0,0,126.0,111.0,5,5,9,5,10,20,57,0,1,0,0,0,0,20,5,0,10,1,10,0,5,0,5,1,0
133,0,0,0,94.0,63.0,3,3,9,3,10,26,59,0,1,2,0,0,0,26,3,0,10,0,10,1,2,1,3,1,0
133,0,0,0,132.0,110.0,6,6,7,6,8,19,58,0,1,2,0,0,0,19,6,0,8,1,8,0,6,1,6,1,0
134,0,0,0,89.0,89.0,3,3,8,3,9,14,41,0,0,0,0,0,0,14,3,0,9,0,9,0,3,0,3,0,0
134,0,0,0,78.0,68.0,2,3,8,3,8,15,40,0,1,0,0,0,0,15,3,0,8,0,8,0,3,0,2,1,0
134,0,0,0,105.0,99.0,4,4,8,4,9,18,49,0,0,1,0,0,0,18,4,0,9,1,9,0,3,0,4,0,0
134,0,0,0,98.0,78.0,3,3,10,3,10,16,47,0,0,1,0,0,0,16,3,1,9,1,10,0,3,0,3,0,0
134,0,0,0,125.0,115.0,5,5,9,5,9,20,55,0,1,0,0,0,0,20,5,0,10,0,9,0,5,0,5,1,0
134,0,0,0,104.0,104.0,4,4,8,4,8,19,48,0,0,0,0,0,0,20,4,0,8,0,8,0,4,0,4,0,0
134,0,0,0,106.0,95.0,4,4,8,4,10,19,52,0,1,1,0,0,0,19,4,0,10,0,9,0,4,0,4,1,0
134,0,0,0,77.0,47.0,2,2,9,2,9,28,55,0,3,0,0,0,0,28,2,0,9,0,9,0,2,0,2,3,0
135,0,0,0,88.0,77.0,3,3,8,3,8,18,46,0,1,1,0,0,0,18,3,0,9,0,8,0,3,0,3,1,0
135,0,0,0,90.0,89.0,3,4,7,5,7,21,49,0,0,1,0,0,0,21,4,0,7,0,7,0,5,0,4,0,0
135,0,0,0,57.0,-18.0,1,1,8,1,9,37,69,0,2,1,0,0,0,37,1,1,8,4,9,0,1,4,1,2,0
135,0,0,0,89.0,79.0,3,3,8,4,8,13,42,0,0,0,0,0,0,14,3,0,8,2,8,0,4,0,3,0,0
135,0,0,0,73.0,58.0,2,2,8,3,8,15,40,0,1,0,0,0,0,15,3,0,7,1,8,0,3,0,2,1,0
135,0,0,0,82.0,38.0,2,2,10,2,10,23,53,0,2,0,0,0,1,23,2,1,9,1,10,0,2,0,2,2,0
135,0,0,0,104.0,89.0,4,4,8,4,8,21,52,0,1,0,0,0,0,21,4,0,8,1,8,0,5,0,4,1,0
135,0,0,0,41.0,-39.0,0,0,8,0,9,34,63,0,1,2,0,0,0,34,0,2,7,7,9,0,0,1,0,1,0
136,0,0,0,74.0,47.0,2,2,8,4,8,16,45,0,0,1,0,0,0,16,3,1,7,3,8,0,4,0,2,0,0
136,0,0,0,94.0,89.0,3,3,9,4,9,18,47,0,0,0,0,0,1,18,4,0,8,0,9,0,4,0,3,0,0
136,0,0,0,93.0,83.0,3,3,9,3,9,16,45,0,1,0,0,0,0,16,3,0,9,0,9,0,4,0,3,1,0
136,0,0,0,110.0,110.0,4,4,9,4,10,19,51,0,0,0,0,0,0,19,4,0,10,0,10,0,4,0,4,0,0
136,0,0,0,93.0,88.0,3,3,9,3,9,17,44,0,0,0,0,0,0,17,3,0,9,0,9,0,2,1,3,0,0
136,0,0,0,109.0,109.0,4,4,9,4,9,21,52,0,0,0,0,0,0,22,4,0,9,0,9,0,4,0,4,0,0
136,0,0,0,110.0,110.0,4,4,9,4,10,20,52,0,0,0,0,0,0,20,4,0,10,0,10,0,4,0,4,0,0
136,0,0,0,105.0,105.0,4,4,8,4,9,17,46,0,0,0,0,0,0,17,4,0,9,0,8,0,4,0,4,0,0
137,0,0,0,93.0,78.0,3,3,9,3,9,15,45,0,1,0,0,0,0,15,3,0,9,1,9,0,4,0,3,1,0
137,0,0,0,82.0,46.0,2,2,10,2,10,15,46,0,1,2,0,0,1,15,2,0,10,0,10,1,1,1,2,1,0
137,0,0,0,100.0,40.0,4,4,7,5,7,20,55,0,5,0,0,0,0,21,4,0,7,2,7,0,5,0,4,5,0
137,0,0,0,104.0,104.0,4,4,8,4,8,21,50,0,0,0,0,0,0,21,4,0,9,0,8,0,4,0,4,0,0
137,0,0,0,109.0,89.0,4,4,9,4,9,18,50,0,2,0,0,0,0,18,4,0,10,0,9,0,3,0,4,2,0
137,0,0,0,99.0,98.0,3,4,9,4,9,17,48,0,0,1,0,0,0,17,4,0,9,0,9,0,4,0,4,0,0
137,0,0,0,105.0,104.0,4,4,8,5,8,17,48,0,0,1,0,0,0,18,4,0,8,0,8,0,5,0,4,0,0
137,0,0,0,77.0,27.0,2,2,9,2,9,18,47,0,5,0,0,0,0,18,2,0,9,0,9,0,2,0,2,5,0
138,0,0,0,78.0,72.0,2,3,8,3,8,14,41,0,0,1,0,0,1,14,3,0,8,0,8,0,3,0,3,0,0
138,0,0,0,93.0,88.0,3,3,9,3,9,18,46,0,0,0,0,0,1,18,3,0,10,0,9,0,2,0,3,0,0
138,0,0,0,110.0,79.0,4,4,9,4,10,13,48,0,3,1,0,0,0,13,4,0,9,0,10,0,4,0,4,3,0
138,0,0,0,110.0,100.0,4,4,9,4,10,16,48,0,1,0,0,0,0,16,4,0,9,0,10,0,4,0,4,1,0
138,0,0,0,89.0,89.0,3,3,8,3,9,16,43,0,0,0,0,0,0,16,3,0,9,0,9,0,3,0,3,0,0
138,0,0,0,120.0,119.0,5,5,8,5,8,20,53,0,0,1,0,0,0,20,5,0,9,0,8,0,5,0,5,0,0
138,0,0,0,94.0,94.0,3,3,9,4,9,15,44,0,0,0,0,0,0,15,4,0,9,0,9,0,4,0,3,0,0
138,0,0,0,88.0,67.0,3,3,8,3,8,22,51,0,2,1,0,0,0,22,3,0,8,0,8,0,4,0,3,2,0
139,0,0,0,94.0,94.0,3,3,9,4,9,14,43,0,0,0,0,0,0,14,4,0,9,0,9,0,4,0,3,0,0
139,0,0,0,93.0,88.0,3,3,9,3,9,16,45,0,0,0,0,0,1,16,3,0,9,0,9,0,4,0,3,0,0
139,0,0,0,121.0,120.0,5,5,8,5,9,20,52,0,0,1,0,0,0,20,5,0,8,0,8,0,5,0,5,0,0
139,0,0,0,126.0,126.0,5,6,8,6,8,25,59,0,0,0,0,0,0,25,6,0,8,0,8,0,6,0,6,0,0
139,0,0,0,100.0,90.0,4,4,7,5,7,19,49,0,0,0,0,0,1,19,5,0,7,1,7,0,5,0,4,0,0
139,0,0,0,125.0,115.0,5,5,9,5,9,17,52,0,0,0,0,0,0,18,5,0,9,1,9,0,4,1,5,0,0
139,0,0,0,93.0,33.0,3,3,9,3,9,17,50,0,4,1,0,0,0,17,3,0,8,1,9,1,3,0,3,4,0
139,0,0,0,93.0,93.0,3,3,9,3,9,18,46,0,0,0,0,0,0,18,3,0,9,0,9,0,4,0,3,0,0
140,0,0,0,99.0,99.0,3,4,9,4,9,17,47,0,0,0,0,0,0,17,4,0,9,0,9,0,4,0,4,0,0
140,0,0,0,93.0,88.0,3,3,9,3,9,18,47,0,0,0,0,0,1,18,3,0,9,0,9,0,4,0,3,0,0
140,0,0,0,114.0,94.0,4,4,10,4,10,17,51,0,2,0,0,0,0,18,4,0,10,0,10,0,3,0,4,2,0
140,0,0,0,110.0,110.0,4,4,9,4,10,19,50,0,0,0,0,0,0,19,4,0,10,0,9,0,4,0,4,0,0
140,0,0,0,90.0,87.0,3,3,8,4,9,19,48,0,0,3,0,0,0,19,3,0,9,0,8,0,3,0,3,0,0
140,0,0,0,93.0,72.0,3,3,9,3,9,16,47,0,2,1,0,0,0,16,3,0,9,0,9,0,4,0,3,2,0
140,0,0,0,77.0,7.0,2,2,9,2,9,23,57,0,5,0,0,0,0,24,2,0,9,3,9,0,2,1,2,5,0
140,0,0,0,109.0,98.0,4,4,9,4,9,18,51,0,1,1,0,0,0,19,4,0,9,0,9,0,4,0,4,1,0
141,0,0,0,121.0,116.0,5,5,8,6,8,15,47,0,0,0,0,0,1,15,5,0,8,0,8,0,5,0,5,0,0
141,0,0,0,110.0,110.0,4,4,9,5,9,19,51,0,0,0,0,0,0,20,4,0,9,0,9,0,5,0,4,0,0
141,0,0,0,105.0,95.0,4,4,8,4,9,22,53,0,1,0,0,0,0,22,4,0,9,0,9,0,4,0,4,1,0
141,0,0,0,126.0,116.0,5,5,9,5,10,23,58,0,1,0,0,0,0,23,5,0,10,0,9,0,5,0,5,1,0
141,0,0,0,89.0,58.0,3,3,8,4,8,15,45,0,1,0,0,0,1,15,3,0,8,1,8,1,4,0,3,1,0
141,0,0,0,94.0,94.0,3,4,8,4,8,16,43,0,0,0,0,0,0,16,4,0,8,0,8,0,3,0,4,0,0
141,0,0,0,93.0,92.0,3,3,9,3,9,18,47,0,0,1,0,0,0,18,3,0,9,0,9,0,4,0,3,0,0
141,0,0,0,125.0,110.0,5,5,9,5,9,22,57,0,1,0,0,0,0,23,5,0,9,0,9,0,4,1,5,1,0
142,0,0,0,94.0,93.0,3,3,9,4,9,14,44,0,0,1,0,0,0,14,4,0,9,0,9,0,4,0,3,0,0
142,0,0,0,109.0,104.0,4,4,9,4,9,14,45,0,0,0,0,0,1,14,4,0,9,0,9,0,4,0,4,0,0
142,0,0,0,114.0,114.0,4,4,10,4,10,17,49,0,0,0,0,0,0,18,4,0,10,0,10,0,3,0,4,0,0
142,0,0,0,93.0,73.0,3,3,9,3,9,12,43,0,1,0,0,0,1,12,3,0,10,1,9,0,3,0,3,1,0
142,0,0,0,109.0,109.0,4,4,9,4,9,19,49,0,0,0,0,0,0,19,4,0,9,0,9,0,4,0,4,0,0
142,0,0,0,89.0,79.0,3,3,8,3,9,16,44,0,1,0,0,0,0,17,3,0,9,0,8,0,3,0,3,1,0
142,0,0,0,94.0,78.0,3,3,9,3,10,13,45,0,1,1,0,0,0,13,3,0,10,0,10,0,3,1,3,1,0
142,0,0,0,98.0,79.0,3,3,10,3,10,18,49,0,0,0,0,0,1,18,3,1,9,0,10,0,4,0,3,0,0
143,0,0,0,110.0,100.0,4,4,9,4,10,13,45,0,1,0,0,0,0,13,4,0,10,0,10,0,3,0,4,1,0
143,0,0,0,94.0,49.0,3,3,9,3,10,20,54,0,2,1,0,0,0,20,3,0,10,2,10,1,2,0,3,2,0
143,0,0,0,110.0,100.0,4,4,9,4,10,16,49,0,1,0,0,0,0,16,4,0,10,0,10,0,4,0,4,1,0
143,0,0,0,99.0,98.0,3,4,9,4,9,16,46,0,0,1,0,0,0,16,4,0,9,0,9,0,4,0,3,0,0
143,0,0,0,93.0,93.0,3,3,9,3,9,19,47,0,0,0,0,0,0,19,3,0,9,0,9,0,4,0,3,0,0
143,0,0,0,93.0,77.0,3,3,9,3,9,15,46,0,1,1,0,0,0,15,3,0,9,0,9,0,4,1,3,1,0
143,0,0,0,106.0,81.0,4,4,8,4,10,17,50,0,2,0,0,0,1,17,4,0,10,0,8,0,4,0,4,2,0
143,0,0,0,116.0,116.0,5,5,7,6,7,27,57,0,0,0,0,0,0,28,5,0,6,0,7,0,6,0,5,0,0
144,0,0,0,99.0,99.0,3,4,9,4,9,14,43,0,0,0,0,0,0,14,4,0,9,0,9,0,4,0,3,0,0
144,0,0,0,94.0,94.0,3,3,9,4,9,13,42,0,0,0,0,0,0,13,4,0,9,0,9,0,4,0,3,0,0
144,0,0,0,89.0,79.0,3,3,8,3,9,13,41,0,1,0,0,0,0,13,3,0,9,0,9,0,3,0,3,1,0
144,0,0,0,110.0,110.0,4,4,9,4,10,17,48,0,0,0,0,0,0,17,4,0,10,0,10,0,3,0,4,0,0
144,0,0,0,95.0,85.0,3,4,8,4,9,17,47,0,1,0,0,0,0,17,4,0,9,0,8,0,4,0,4,1,0
144,0,0,0,105.0,95.0,4,4,8,4,9,17,47,0,1,0,0,0,0,17,4,0,9,0,8,0,4,0,4,1,0
144,0,0,0,94.0,68.0,3,3,9,3,10,27,59,0,0,2,0,0,0,27,3,0,10,2,10,1,1,0,3,0,0
144,0,0,0,121.0,101.0,5,5,8,6,8,20,54,0,2,0,0,0,0,20,5,0,8,0,8,0,6,0,5,2,0
145,0,0,0,90.0,90.0,3,3,8,3,10,14,42,0,0,0,0,0,0,14,3,0,10,0,9,0,3,0,3,0,0
145,0,0,0,109.0,99.0,4,4,9,4,9,21,53,0,1,0,0,0,0,21,4,0,9,0,9,0,5,0,4,1,0
145,0,0,0,88.0,60.0,2,3,10,3,10,18,47,0,0,0,0,0,0,18,3,0,10,0,10,2,1,0,3,0,0
145,0,0,0,104.0,103.0,4,4,8,4,8,21,51,0,0,1,0,0,0,21,4,0,9,0,8,0,4,0,4,0,0
145,0,0,0,110.0,99.0,4,4,9,4,10,16,50,0,1,1,0,0,0,16,4,0,10,0,10,0,4,0,4,1,0
145,0,0,0,94.0,84.0,3,3,9,4,9,20,50,0,1,0,0,0,0,20,4,0,9,0,9,0,4,0,3,1,0
145,0,0,0,109.0,99.0,4,4,9,4,9,15,47,0,1,0,0,0,0,16,4,0,9,0,9,0,4,0,4,1,0
145,0,0,0,110.0,109.0,4,4,9,4,10,16,49,0,0,1,0,0,0,16,4,0,10,0,10,0,4,0,4,0,0
146,0,0,0,93.0,92.0,3,3,9,3,9,17,45,0,0,1,0,0,0,17,3,0,9,0,9,0,3,0,3,0,0
146,0,0,0,106.0,80.0,4,4,8,5,9,17,50,0,1,0,0,0,0,17,4,1,8,1,9,0,5,0,4,1,0
146,0,0,0,93.0,83.0,3,3,9,3,9,18,47,0,1,0,0,0,0,18,3,0,9,0,9,0,4,0,3,1,0
146,0,0,0,120.0,110.0,5,5,8,5,8,22,55,0,1,0,0,0,0,22,5,0,9,0,8,0,5,0,5,1,0
146,0,0,0,99.0,84.0,3,3,10,3,11,19,50,0,0,1,0,0,0,19,3,1,10,0,10,0,3,0,3,0,0
146,0,0,0,78.0,67.0,2,3,8,3,8,14,40,0,1,1,0,0,0,14,3,0,8,0,8,0,3,0,2,1,0
146,0,0,0,98.0,88.0,3,3,10,3,10,20,50,0,0,0,0,0,0,20,3,0,9,1,10,0,3,1,3,0,0
146,0,0,0,94.0,83.0,3,3,9,4,9,24,54,0,1,1,0,0,0,24,3,0,9,0,9,0,4,0,3,1,0
147,0,0,0,105.0,95.0,4,4,8,4,9,16,46,0,1,0,0,0,0,16,4,0,9,0,9,0,3,0,4,1,0
147,0,0,0,94.0,68.0,3,3,9,4,9,15,46,0,1,0,0,0,0,15,3,1,8,1,9,0,5,0,3,1,0
147,0,0,0,89.0,79.0,3,3,8,4,8,16,43,0,1,0,0,0,0,17,3,0,7,0,8,0,4,0,3,1,0
147,0,0,0,105.0,70.0,4,4,8,4,9,17,51,0,3,0,0,0,0,17,4,0,9,1,9,0,4,0,4,3,0
147,0,0,0,88.0,88.0,3,3,8,3,8,17,43,0,0,0,0,0,0,17,3,0,8,0,8,0,4,0,3,0,0
147,0,0,0,137.0,107.0,6,6,8,6,9,20,58,0,3,0,0,0,0,20,6,0,9,0,9,0,5,0,6,3,0
147,0,0,0,110.0,110.0,4,4,9,4,10,14,46,0,0,0,0,0,0,14,4,0,10,0,10,0,4,0,4,0,0
147,0,0,0,121.0,116.0,5,5,8,5,9,17,51,0,0,0,0,0,0,17,5,0,9,1,9,0,5,0,5,0,0
148,0,0,0,89.0,74.0,3,3,8,4,8,14,43,0,1,0,0,0,1,15,3,0,8,0,8,0,4,0,3,1,0
148,0,0,0,109.0,108.0,4,4,9,4,9,18,49,0,0,1,0,0,0,18,4,0,10,0,9,0,3,0,4,0,0
148,0,0,0,109.0,99.0,4,4,9,4,9,17,49,0,1,0,0,0,0,17,4,0,10,0,9,0,4,0,4,1,0
148,0,0,0,105.0,65.0,4,4,8,4,9,20,54,0,3,0,0,0,1,20,4,0,9,1,9,0,3,0,4,3,0
148,0,0,0,78.0,24.0,2,2,9,3,9,16,47,0,3,0,0,0,1,16,3,0,9,1,9,1,2,0,2,3,0
148,0,0,0,110.0,110.0,4,4,9,4,10,19,50,0,0,0,0,0,0,19,4,0,10,0,9,0,4,0,4,0,0
148,0,0,0,78.0,65.0,2,3,8,3,8,13,42,0,1,3,0,0,0,13,3,0,8,0,8,0,3,0,3,1,0
148,0,0,0,89.0,79.0,3,3,8,3,9,17,45,0,1,0,0,0,0,17,3,0,9,0,9,0,3,0,3,1,0
149,0,0,0,93.0,83.0,3,3,9,3,9,14,42,0,1,0,0,0,0,14,3,0,8,0,9,0,4,0,3,1,0
149,0,0,0,94.0,84.0,3,3,9,4,9,18,47,0,1,0,0,0,0,18,4,0,8,0,9,0,4,0,3,1,0
149,0,0,0,94.0,88.0,3,4,8,4,8,19,49,0,0,1,0,0,0,19,4,0,8,1,8,0,4,0,4,0,0
149,0,0,0,109.0,89.0,4,4,9,4,9,17,50,0,2,0,0,0,0,18,4,0,9,0,9,0,4,0,4,2,0
149,0,0,0,77.0,50.0,2,2,9,2,9,17,46,0,2,2,0,0,0,17,2,0,9,1,9,0,2,0,2,2,0
149,0,0,0,114.0,112.0,4,4,10,4,10,23,57,0,0,2,0,0,0,23,4,0,10,0,10,0,4,0,4,0,0
149,0,0,0,99.0,88.0,3,4,9,4,9,16,48,0,1,1,0,0,0,16,4,0,9,0,9,0,4,0,4,1,0
149,0,0,0,141.0,136.0,6,6,9,6,9,25,63,0,0,0,0,0,1,26,6,0,9,0,9,0,6,0,6,0,0
150,0,0,0,110.0,110.0,4,4,9,4,10,17,49,0,0,0,0,0,0,17,4,0,10,0,10,0,4,0,4,0,0
150,0,0,0,94.0,84.0,3,3,9,4,9,18,48,0,1,0,0,0,0,18,4,0,9,0,9,0,4,0,3,1,0
150,0,0,0,89.0,88.0,3,3,8,3,9,18,46,0,0,1,0,0,0,18,3,0,9,0,9,0,3,0,3,0,0
150,0,0,0,94.0,94.0,3,3,9,4,9,14,43,0,0,0,0,0,0,14,4,0,9,0,9,0,4,0,3,0,0
150,0,0,0,94.0,88.0,3,4,8,4,8,14,43,0,0,1,0,0,0,14,4,0,8,1,8,0,4,0,3,0,0
150,0,0,0,99.0,89.0,3,4,9,4,9,16,47,0,1,0,0,0,0,16,4,0,9,0,9,0,4,0,4,1,0
150,0,0,0,114.0,113.0,4,4,10,4,10,19,53,0,0,1,0,0,0,20,4,0,10,0,10,0,4,0,4,0,0
150,0,0,0,110.0,110.0,4,4,9,5,9,14,45,0,0,0,0,0,0,15,4,0,9,0,9,0,4,0,4,0,0
151,0,0,0,93.0,83.0,3,3,9,3,9,14,43,0,1,0,0,0,0,14,3,0,9,0,9,0,4,0,3,1,0
151,0,0,0,77.0,57.0,2,2,9,2,9,17,45,0,0,0,0,0,0,17,2,0,9,3,9,0,2,1,2,0,0
151,0,0,0,98.0,93.0,3,3,10,3,10,16,46,0,0,0,0,0,0,16,3,0,10,1,10,0,3,0,3,0,0
151,0,0,0,87.0,54.0,2,2,11,2,11,18,47,0,0,0,0,0,0,18,2,2,9,0,11,0,2,1,2,0,0
151,0,0,0,100.0,79.0,3,4,9,4,10,16,48,0,1,0,0,0,0,16,4,0,10,0,9,1,3,0,4,1,0
151,0,0,0,72.0,72.0,2,2,8,2,8,17,40,0,0,0,0,0,0,17,2,0,8,0,8,0,3,0,2,0,0
151,0,0,0,99.0,94.0,3,4,9,4,9,19,50,0,0,0,0,0,0,19,4,0,9,0,9,0,4,1,4,0,0
151,0,0,0,82.0,18.0,2,2,10,2,10,26,59,0,3,0,0,0,0,26,2,1,9,2,10,0,2,2,2,3,0
152,0,0,0,94.0,54.0,3,3,9,4,9,16,48,0,4,0,0,0,0,16,4,0,9,0,9,0,3,0,3,4,0
152,0,0,0,99.0,99.0,3,4,9,4,9,21,51,0,0,0,0,0,0,21,4,0,9,0,9,0,4,0,4,0,0
152,0,0,0,56.0,-9.0,1,1,8,1,8,27,56,0,3,0,0,0,0,27,1,0,8,6,8,0,1,1,1,3,0
152,0,0,0,114.0,104.0,4,4,10,4,10,17,51,0,1,0,0,0,0,18,4,0,10,0,10,0,4,0,4,1,0
152,0,0,0,94.0,92.0,3,3,9,4,9,16,46,0,0,2,0,0,0,16,4,0,9,0,9,0,3,0,3,0,0
152,0,0,0,99.0,78.0,3,3,10,3,11,15,47,0,0,0,0,0,0,15,3,0,11,2,10,1,2,0,3,0,0
152,0,0,0,95.0,90.0,3,4,8,4,9,22,51,0,0,0,0,0,1,22,4,0,9,0,8,0,4,0,3,0,0
152,0,0,0,104.0,94.0,4,4,8,4,8,22,52,0,1,0,0,0,0,22,4,0,8,0,8,0,5,0,4,1,0
153,0,0,0,110.0,100.0,4,4,9,4,10,13,46,0,1,0,0,0,0,13,4,0,10,0,10,0,4,0,4,1,0
153,0,0,0,110.0,110.0,4,4,9,4,10,15,47,0,0,0,0,0,0,15,4,0,10,0,10,0,4,0,4,0,0
153,0,0,0,99.0,94.0,3,4,9,4,9,14,44,0,0,0,0,0,1,14,4,0,9,0,9,0,4,0,3,0,0
153,0,0,0,93.0,83.0,3,3,9,3,9,15,44,0,1,0,0,0,0,16,3,0,9,0,9,0,3,0,3,1,0
153,0,0,0,99.0,94.0,3,4,9,4,9,18,48,0,0,0,0,0,0,18,4,0,9,1,9,0,3,0,4,0,0
153,0,0,0,84.0,84.0,3,3,7,4,7,16,41,0,0,0,0,0,0,17,3,0,7,0,7,0,4,0,3,0,0
153,0,0,0,110.0,110.0,4,4,9,4,10,19,51,0,0,0,0,0,0,19,4,0,10,0,10,0,4,0,4,0,0
153,0,0,0,88.0,77.0,3,3,8,3,8,19,47,0,1,1,0,0,0,19,3,0,9,0,8,0,3,0,3,1,0
154,0,0,0,94.0,94.0,3,3,9,4,9,16,45,0,0,0,0,0,0,16,4,0,9,0,9,0,4,0,3,0,0
154,0,0,0,93.0,93.0,3,3,9,3,9,19,47,0,0,0,0,0,0,19,3,0,9,0,9,0,4,0,3,0,0
154,0,0,0,109.0,109.0,4,4,9,4,9,17,47,0,0,0,0,0,0,17,4,0,8,0,9,0,5,0,4,0,0
154,0,0,0,89.0,75.0,3,3,8,3,9,18,45,0,0,0,0,0,0,18,3,1,8,0,9,0,3,0,3,0,0
154,0,0,0,37.0,-125.0,0,0,7,1,8,36,73,0,9,2,0,0,0,36,1,1,7,6,7,1,0,3,0,9,0
154,0,0,0,93.0,82.0,3,3,9,3,9,21,51,0,1,1,0,0,0,21,3,0,9,0,9,0,4,0,3,1,0
154,0,0,0,93.0,93.0,3,3,9,3,9,16,44,0,0,0,0,0,0,16,3,0,9,0,9,0,4,0,3,0,0
154,0,0,0,72.0,-23.0,1,1,11,1,12,21,55,0,2,3,0,0,0,21,1,5,8,0,12,0,1,1,1,2,0
155,0,0,0,88.0,88.0,3,3,8,3,8,15,39,0,0,0,0,0,0,15,3,0,8,0,8,0,2,0,3,0,0
155,0,0,0,110.0,109.0,4,4,9,4,10,15,47,0,0,1,0,0,0,15,4,0,10,0,10,0,3,0,4,0,0
155,0,0,0,93.0,93.0,3,3,9,3,9,20,48,0,0,0,0,0,0,20,3,0,9,0,9,0,4,0,3,0,0
155,0,0,0,94.0,81.0,3,3,9,4,9,22,52,0,0,2,0,0,0,22,3,1,8,0,9,0,4,0,3,0,0
155,0,0,0,93.0,82.0,3,3,9,3,9,15,45,0,1,1,0,0,0,15,3,0,9,0,9,0,4,0,3,1,0
155,0,0,0,110.0,110.0,4,4,9,4,10,19,50,0,0,0,0,0,0,19,4,0,10,0,10,0,3,0,4,0,0
155,0,0,0,77.0,25.0,2,2,9,2,9,21,54,0,2,2,0,0,0,21,2,0,9,4,9,0,1,2,2,2,0
155,0,0,0,105.0,105.0,4,4,8,4,9,20,50,0,0,0,0,0,0,20,4,0,9,0,9,0,4,0,4,0,0
156,0,0,0,105.0,105.0,4,4,8,4,9,15,45,0,0,0,0,0,0,15,4,0,9,0,9,0,4,0,4,0,0
156,0,0,0,77.0,56.0,2,2,9,2,9,25,55,0,0,1,0,0,0,26,2,0,9,1,9,0,2,3,2,0,0
156,0,0,0,93.0,92.0,3,3,9,3,9,18,46,0,0,1,0,0,0,18,3,0,9,0,9,0,3,0,3,0,0
156,0,0,0,93.0,92.0,3,3,9,3,9,20,48,0,0,1,0,0,0,20,3,0,9,0,9,0,3,0,3,0,0
156,0,0,0,83.0,39.0,2,3,9,3,9,17,48,0,2,0,0,0,0,17,3,0,9,1,9,1,2,1,3,2,0
156,0,0,0,93.0,83.0,3,3,9,3,9,17,46,0,1,0,0,0,0,17,3,0,9,0,9,0,4,0,3,1,0
156,0,0,0,121.0,101.0,5,5,8,6,8,22,56,0,2,0,0,0,0,22,5,0,8,0,8,0,6,0,5,2,0
156,0,0,0,94.0,94.0,3,3,9,4,9,18,47,0,0,0,0,0,0,18,4,0,9,0,9,0,4,0,3,0,0
157,0,0,0,94.0,84.0,3,3,9,4,9,12,42,0,1,0,0,0,0,12,4,0,9,0,9,0,4,0,3,1,0
157,0,0,0,94.0,89.0,3,3,9,3,10,14,44,0,0,0,0,0,0,14,3,0,10,1,10,0,3,0,3,0,0
157,0,0,0,109.0,99.0,4,4,9,4,9,17,49,0,1,0,0,0,0,17,4,0,10,0,9,0,4,0,4,1,0
157,0,0,0,88.0,88.0,3,3,8,3,8,19,44,0,0,0,0,0,0,19,3,0,9,0,8,0,2,0,3,0,0
157,0,0,0,95.0,83.0,3,3,9,4,10,15,44,0,0,1,0,0,0,15,3,0,10,0,9,1,2,0,3,0,0
157,0,0,0,73.0,73.0,2,2,8,3,8,15,38,0,0,0,0,0,0,15,2,0,8,0,8,0,3,0,2,0,0
157,0,0,0,114.0,109.0,4,4,10,4,10,17,50,0,0,0,0,0,0,17,4,0,10,0,10,0,4,1,4,0,0
157,0,0,0,78.0,53.0,2,2,9,3,9,19,48,0,0,1,0,0,0,19,3,0,9,1,9,1,2,1,2,0,0
158,0,0,0,89.0,74.0,3,3,8,4,8,15,44,0,1,0,0,0,0,16,3,0,8,1,8,0,4,0,3,1,0
158,0,0,0,104.0,99.0,4,4,8,4,8,19,49,0,0,0,0,0,0,19,4,0,8,1,8,0,5,0,4,0,0
158,0,0,0,105.0,105.0,4,4,8,5,8,23,52,0,0,0,0,0,0,24,4,0,7,0,8,0,5,0,4,0,0
158,0,0,0,110.0,110.0,4,4,9,4,10,13,45,0,0,0,0,0,0,13,4,0,10,0,10,0,4,0,4,0,0
158,0,0,0,120.0,115.0,5,5,8,5,8,19,52,0,0,0,0,0,0,19,5,0,8,1,8,0,6,0,5,0,0
158,0,0,0,94.0,89.0,3,3,9,4,9,15,44,0,0,0,0,0,0,15,4,0,9,0,9,0,3,1,3,0,0
158,0,0,0,105.0,105.0,4,4,8,4,9,26,55,0,0,0,0,0,0,26,4,0,8,0,8,0,5,0,4,0,0
158,0,0,0,120.0,105.0,5,5,8,5,8,28,62,0,1,0,0,0,1,28,5,0,8,0,8,0,6,0,5,1,0
159,0,0,0,93.0,93.0,3,3,9,3,9,17,45,0,0,0,0,0,0,17,3,0,9,0,9,0,4,0,3,0,0
