tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
2930,plate,assemble salad,Counter_32,Counter,32,assemble salad,player_ee0c5647,encouraged_division_of_labor,453548f738185815,1972.0389197805664,38.48322308577008,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2970,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_ee0c5647,encouraged_division_of_labor,453548f738185815,1972.0389197805664,0.0,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3018,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_ee0c5647,encouraged_division_of_labor,453548f738185815,1994.6663367785352,22.627416997968794,4.0,1.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3087,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2026.6663367785345,31.999999999999318,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3262,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2205.612951014239,178.9466142357046,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3359,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2205.612951014239,0.0,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3425,tomato_cut,put down,Counter_33,Counter,33,put down tomato_cut on counter,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2237.6129510142423,32.00000000000318,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3586,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2391.1099815329903,153.49703051874803,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3640,plate,assemble salad,Counter_32,Counter,32,assemble salad,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2429.5932046187645,38.48322308577417,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3663,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2429.5932046187645,0.0,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3716,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2452.2206216167374,22.627416997972887,5.0,1.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3778,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2484.220621616741,32.00000000000364,5.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3942,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2663.1672358524493,178.94661423570824,6.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4040,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2663.1672358524493,0.0,6.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4089,tomato_cut,put down,Counter_32,Counter,32,put down tomato_cut on counter,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2679.16723585245,16.00000000000091,6.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4089,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2679.16723585245,0.0,6.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4176,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2695.1672358524515,16.000000000001364,6.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4303,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_ee0c5647,encouraged_division_of_labor,453548f738185815,2727.1672358524547,32.00000000000318,6.0,0.0,4.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
