tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d6a16aba01cb07cc_score,player_57ec6045_x,player_57ec6045_y,player_57ec6045_move_target,player_57ec6045_item,player_57ec6045_score,player_57ec6045_cut_speed,player_57ec6045_speed,player_c63615ad_x,player_c63615ad_y,player_c63615ad_move_target,player_c63615ad_item,player_c63615ad_score,player_c63615ad_cut_speed,player_c63615ad_speed,0e99806f83bc1609_score,3c8746016dd856e6_message,98de611e8dce5b50_score
3937,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3938,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3939,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3940,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3941,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3942,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3943,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3944,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3945,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3946,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3947,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3948,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3949,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3950,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
3951,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,57.250000000000284,40.0,,,0,1.0,30.0,,,0.0
3952,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,58.50000000000057,40.0,,,0,1.0,30.0,,,0.0
3953,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.75000000000085,40.0,,,0,1.0,30.0,,,0.0
3954,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,61.00000000000114,40.0,,,0,1.0,30.0,,,0.0
3955,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,0.0
3956,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.500000000001705,40.0,,,0,1.0,30.0,,,0.0
3957,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,64.75000000000199,40.0,,,0,1.0,30.0,,,0.0
3958,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.00000000000227,40.0,,,0,1.0,30.0,,,0.0
3959,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.25000000000256,40.0,,,0,1.0,30.0,,,0.0
3960,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.50000000000284,40.0,,,0,1.0,30.0,,,0.0
3961,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.75000000000313,40.0,,,0,1.0,30.0,,,0.0
3962,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.00000000000341,40.0,,,0,1.0,30.0,,,0.0
3963,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.2500000000037,40.0,,,0,1.0,30.0,,,0.0
3964,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.50000000000398,40.0,,,0,1.0,30.0,,,0.0
3965,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,74.75000000000426,40.0,,,0,1.0,30.0,,,0.0
3966,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.00000000000455,40.0,,,0,1.0,30.0,,,0.0
3967,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.25000000000483,40.0,,,0,1.0,30.0,,,0.0
3968,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.50000000000512,40.0,,,0,1.0,30.0,,,0.0
3969,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,79.7500000000054,40.0,,,0,1.0,30.0,,,0.0
3970,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.00000000000568,40.0,,,0,1.0,30.0,,,0.0
3971,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.25000000000597,40.0,,,0,1.0,30.0,,,0.0
3972,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.50000000000625,40.0,,,0,1.0,30.0,,,0.0
3973,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,84.75000000000654,40.0,,,0,1.0,30.0,,,0.0
3974,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.00000000000682,40.0,,,0,1.0,30.0,,,0.0
3975,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.2500000000071,40.0,,,0,1.0,30.0,,,0.0
3976,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3977,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3978,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3979,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3980,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3981,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3982,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3983,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3984,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3985,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3986,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3987,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3988,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3989,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3990,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3991,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3992,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3993,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3994,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3995,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3996,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3997,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3998,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
3999,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4000,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4001,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4002,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4003,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4004,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
