tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,570097f43cec48a8_score,player_99bdfc1d_x,player_99bdfc1d_y,player_99bdfc1d_move_target,player_99bdfc1d_item,player_99bdfc1d_score,player_99bdfc1d_cut_speed,player_99bdfc1d_speed,player_efdec1c0_x,player_efdec1c0_y,player_efdec1c0_move_target,player_efdec1c0_item,player_efdec1c0_score,player_efdec1c0_cut_speed,player_efdec1c0_speed
422,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000993638295,45.59496734488906,,tomato,0,0.5,30.0
423,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.000007716445296,44.344967344890904,,tomato,0,0.5,30.0
424,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000549650764,43.09496734489275,,tomato,0,0.5,30.0
425,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.000003276569984,41.8449673448946,,tomato,0,0.5,30.0
426,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000105663233,40.594967344896446,,tomato,0,0.5,30.0
427,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000032807895,39.344967344896844,,tomato,0,0.5,30.0
428,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000030135366,38.09496734489656,,tomato,0,0.5,30.0
429,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000027462837,36.844967344896276,,tomato,0,0.5,30.0
430,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000024790308,35.59496734489599,,tomato,0,0.5,30.0
431,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000022117779,34.34496734489571,,tomato,0,0.5,30.0
432,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.000000194452504,33.09496734489542,,tomato,0,0.5,30.0
433,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.000000167727215,31.844967344895185,,tomato,0,0.5,30.0
434,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000014100193,30.594967344895256,,tomato,0,0.5,30.0
435,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000011427664,29.344967344895327,,tomato,0,0.5,30.0
436,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000008755135,28.094967344895398,,tomato,0,0.5,30.0
437,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000006082606,26.84496734489547,,tomato,0,0.5,30.0
438,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000003410077,25.59496734489554,,tomato,0,0.5,30.0
439,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.00000000737548,24.34496734489561,,tomato,0,0.5,30.0
440,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,tomato,0,0.5,30.0
441,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
442,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.020833333333333332,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
443,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.041666666666666664,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
444,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.0625,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
445,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.08333333333333333,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
446,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.10416666666666666,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
447,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.12499999999999999,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
448,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.14583333333333331,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
449,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.16666666666666666,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
450,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.1875,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
451,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.20833333333333334,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
452,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.22916666666666669,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.625000000000142,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
453,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.25,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.250000000000284,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
454,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.2708333333333333,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.875000000000426,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
455,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.50000000000057,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
456,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.12500000000071,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
457,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.750000000000853,,tomato,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
458,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.375000000000995,,tomato,0,1.0,15.0,40.0,25.24999999999993,,,0,0.5,30.0
459,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.000000000001137,,tomato,0,1.0,15.0,40.0,26.499999999999858,,,0,0.5,30.0
460,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.62500000000128,,tomato,0,1.0,15.0,40.0,27.749999999999787,,,0,0.5,30.0
461,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.25000000000142,,tomato,0,1.0,15.0,40.0,28.999999999999716,,,0,0.5,30.0
462,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.875000000001563,,tomato,0,1.0,15.0,40.0,30.249999999999645,,,0,0.5,30.0
463,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.500000000001705,,tomato,0,1.0,15.0,40.0,31.499999999999574,,,0,0.5,30.0
464,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.12500000000185,,tomato,0,1.0,15.0,40.0,32.749999999999716,,,0,0.5,30.0
465,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.75000000000199,,tomato,0,1.0,15.0,40.0,34.0,,,0,0.5,30.0
466,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.37500000000213,,tomato,0,1.0,15.0,40.0,35.250000000000284,,,0,0.5,30.0
467,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.000000000002274,,tomato,0,1.0,15.0,40.0,36.50000000000057,,,0,0.5,30.0
468,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.625000000002416,,tomato,0,1.0,15.0,40.0,37.75000000000085,,,0,0.5,30.0
469,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.25000000000256,,tomato,0,1.0,15.0,40.0,39.00000000000114,,,0,0.5,30.0
470,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.8750000000027,,tomato,0,1.0,15.0,40.0,40.25000000000142,,,0,0.5,30.0
471,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.50000000000284,,tomato,0,1.0,15.0,40.0,41.500000000001705,,,0,0.5,30.0
472,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.125000000002984,,tomato,0,1.0,15.0,40.0,42.75000000000199,,,0,0.5,30.0
473,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.750000000003126,,tomato,0,1.0,15.0,40.0,44.000000000002274,,,0,0.5,30.0
474,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.37500000000327,,tomato,0,1.0,15.0,40.0,45.25000000000256,,,0,0.5,30.0
475,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.00000000000341,,tomato,0,1.0,15.0,40.0,46.50000000000284,,,0,0.5,30.0
476,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.62500000000355,,tomato,0,1.0,15.0,40.0,47.750000000003126,,,0,0.5,30.0
477,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.250000000003695,,tomato,0,1.0,15.0,40.0,49.00000000000341,,,0,0.5,30.0
478,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.87500000000384,,tomato,0,1.0,15.0,40.0,50.250000000003695,,,0,0.5,30.0
479,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.50000000000398,,tomato,0,1.0,15.0,40.0,51.50000000000398,,,0,0.5,30.0
480,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.12500000000412,,tomato,0,1.0,15.0,40.0,52.75000000000426,,,0,0.5,30.0
481,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.75000000000426,,tomato,0,1.0,15.0,40.0,54.00000000000455,,,0,0.5,30.0
482,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,43.375000000004405,,tomato,0,1.0,15.0,40.0,55.25000000000483,,,0,0.5,30.0
483,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.00000000000455,,tomato,0,1.0,15.0,40.0,56.500000000005116,,,0,0.5,30.0
484,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.62500000000469,,tomato,0,1.0,15.0,40.0,57.7500000000054,,,0,0.5,30.0
485,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.25000000000483,,tomato,0,1.0,15.0,40.0,59.000000000005684,,,0,0.5,30.0
486,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.875000000004974,,tomato,0,1.0,15.0,40.0,60.25000000000597,,,0,0.5,30.0
487,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.500000000005116,,tomato,0,1.0,15.0,40.0,61.50000000000625,,,0,0.5,30.0
488,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.12500000000526,,tomato,0,1.0,15.0,40.0,62.75000000000654,,,0,0.5,30.0
489,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.7500000000054,,tomato,0,1.0,15.0,40.0,64.00000000000682,,,0,0.5,30.0
490,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,48.37500000000554,,tomato,0,1.0,15.0,40.0,65.2500000000071,,,0,0.5,30.0
491,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.000000000005684,,tomato,0,1.0,15.0,40.0,66.50000000000739,,,0,0.5,30.0
492,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.62500000000583,,tomato,0,1.0,15.0,40.0,67.75000000000767,,,0,0.5,30.0
493,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.25000000000597,,tomato,0,1.0,15.0,40.0,69.00000000000796,,,0,0.5,30.0
494,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.87500000000611,,tomato,0,1.0,15.0,40.0,70.25000000000824,,,0,0.5,30.0
495,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.50000000000625,,tomato,0,1.0,15.0,40.0,71.50000000000853,,,0,0.5,30.0
496,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.125000000006395,,tomato,0,1.0,15.0,40.0,72.75000000000881,,,0,0.5,30.0
497,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.75000000000654,,tomato,0,1.0,15.0,40.0,74.0000000000091,,,0,0.5,30.0
498,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,53.37500000000668,,tomato,0,1.0,15.0,40.0,75.25000000000938,,,0,0.5,30.0
499,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,0.29166666666666663,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,54.00000000000682,,tomato,0,1.0,15.0,40.0,76.50000000000966,,,0,0.5,30.0
